Rank,Streamer,start_month,avg_avg_viewers
57,gamesdonequick,18-Apr,2172.5
57,gamesdonequick,18-Mar,3480.333333
57,gamesdonequick,18-Feb,4141
57,gamesdonequick,18-Jan,42612.66667
57,gamesdonequick,17-Oct,4878
57,gamesdonequick,17-Sep,10022.57143
57,gamesdonequick,17-Jul,111062
57,gamesdonequick,17-Jun,6093.5
57,gamesdonequick,17-May,5504
57,gamesdonequick,17-Feb,2858
57,gamesdonequick,17-Jan,138020
57,gamesdonequick,16-Nov,3490.25
57,gamesdonequick,16-Oct,4270.5
57,gamesdonequick,16-Sep,4894
57,gamesdonequick,16-Aug,7162.5
57,gamesdonequick,16-Jul,102332.6667
57,gamesdonequick,16-May,13191
57,gamesdonequick,16-Jan,123579
57,gamesdonequick,15-Sep,3997.333333
57,gamesdonequick,15-Jul,102415
58,ludwig,21-Mar,23145.16667
58,ludwig,21-Feb,20128.68571
58,ludwig,21-Jan,24039.36364
58,ludwig,20-Dec,25132.35294
58,ludwig,20-Nov,19324.44828
58,ludwig,20-Oct,11306.89189
58,ludwig,20-Sep,11221.80645
58,ludwig,20-Aug,12004.78125
58,ludwig,20-Jul,10196.5
58,ludwig,20-Jun,8707.387097
58,ludwig,20-May,7298.806452
58,ludwig,20-Apr,6214.483871
58,ludwig,20-Mar,5080.142857
58,ludwig,20-Feb,3828.517241
58,ludwig,20-Jan,4359.461538
58,ludwig,19-Dec,3328.875
58,ludwig,19-Nov,2546.931034
58,ludwig,19-Oct,2029.925926
58,ludwig,19-Sep,945.047619
58,ludwig,19-Aug,675.45
58,ludwig,19-Jul,865.3571429
58,ludwig,19-Jun,551.4347826
58,ludwig,19-May,364
58,ludwig,19-Apr,293.08
58,ludwig,19-Mar,253.0769231
58,ludwig,19-Feb,239.35
58,ludwig,19-Jan,149.4137931
58,ludwig,18-Dec,281.04
58,ludwig,18-Nov,215.45
58,ludwig,18-Oct,257.826087
58,ludwig,18-Sep,145.3333333
58,ludwig,18-Aug,287.5882353
58,ludwig,18-Jul,47.82352941
58,ludwig,18-Jun,21.75
58,ludwig,18-May,16.33333333
58,ludwig,18-Apr,9
58,ludwig,17-Dec,12.55555556
58,ludwig,17-Nov,1.5
58,ludwig,17-Oct,3
59,cblol,21-Mar,18697.75
59,cblol,21-Feb,20349.34483
59,cblol,21-Jan,41121.5
59,cblol,20-Dec,5346.142857
59,cblol,20-Nov,11786.5
59,cblol,20-Oct,34862.2
59,cblol,20-Sep,31039.63636
59,cblol,20-Aug,36860.2
59,cblol,20-Jul,36637.86667
59,cblol,20-Jun,55053.4375
59,cblol,20-May,30838.3
59,cblol,20-Apr,25634.375
59,cblol,20-Mar,24485.55556
59,cblol,20-Feb,34769.28571
59,cblol,20-Jan,39011.33333
59,cblol,19-Dec,4504.857143
59,cblol,19-Nov,14077.3
59,cblol,19-Oct,22060.52632
59,cblol,19-Sep,13466.88889
59,cblol,19-Aug,15570.0625
59,cblol,19-Jul,15297.31818
59,cblol,19-Jun,21760.09524
59,cblol,19-May,5744.482759
59,cblol,19-Apr,13593
59,cblol,19-Mar,14075.85714
59,cblol,19-Feb,15486.05
59,cblol,19-Jan,17541.57143
59,cblol,18-Dec,9639.166667
59,cblol,18-Nov,8279.8
59,cblol,18-Oct,5952
59,cblol,18-Sep,9603.909091
59,cblol,18-Aug,10297.5
59,cblol,18-Jul,10899.90476
59,cblol,18-Jun,13103.5
59,cblol,18-May,4483.129032
59,cblol,18-Apr,12835.5
59,cblol,18-Mar,16296.46667
59,cblol,18-Feb,13910.83333
59,cblol,18-Jan,15730
59,cblol,17-Dec,11554
59,cblol,17-Nov,6911.666667
59,cblol,17-Oct,6084.34375
59,cblol,17-Sep,9237.25
59,cblol,17-Aug,11058.33333
59,cblol,17-Jul,14386.29412
59,cblol,17-Jun,12231.0625
59,cblol,17-May,13613.5625
59,cblol,17-Apr,21188
59,cblol,17-Mar,18111.05882
59,cblol,17-Feb,20078.92308
59,cblol,17-Jan,32058.125
59,cblol,16-Dec,6629.111111
59,cblol,16-Nov,641
59,cblol,16-Oct,17760.23529
59,cblol,16-Sep,19118.22222
59,cblol,16-Aug,8520.6
59,cblol,16-Jul,6344.555556
59,cblol,16-Jun,10916.66667
59,cblol,16-May,7995.909091
59,cblol,16-Apr,7784.529412
59,cblol,16-Mar,10202.72727
59,cblol,16-Feb,14505.625
59,cblol,16-Jan,28403.14286
59,cblol,15-Nov,15882.15385
59,cblol,15-Oct,22477.9375
59,cblol,15-Sep,43865
59,cblol,15-Aug,25779.54545
59,cblol,15-Jul,11189.125
60,tubbo,21-Mar,78792.94118
60,tubbo,21-Feb,68287.57143
60,tubbo,21-Jan,71528.29032
60,tubbo,20-Dec,60517
60,tubbo,20-Nov,39003.85185
60,tubbo,20-Oct,29260.85714
60,tubbo,20-Sep,19468.70833
60,tubbo,20-Aug,7129.043478
60,tubbo,20-Jul,2230.7
60,tubbo,20-Jun,244.1851852
60,tubbo,20-May,199.1
60,tubbo,20-Apr,138.7241379
60,tubbo,20-Mar,87.79166667
60,tubbo,20-Feb,88.30434783
60,tubbo,20-Jan,37.84210526
60,tubbo,19-Dec,39.2631579
60,tubbo,19-Nov,41.20833333
60,tubbo,19-Oct,34.52
60,tubbo,19-Sep,24.70833333
60,tubbo,19-Aug,9.647058824
60,tubbo,19-Jul,7.8
60,tubbo,19-Jun,7.65
60,tubbo,19-May,9.882352941
60,tubbo,19-Apr,8.653846154
60,tubbo,19-Mar,7.392857143
60,tubbo,19-Feb,5.421052632
60,tubbo,19-Jan,25.54545455
60,tubbo,18-Dec,4.294117647
60,tubbo,18-Nov,4.55
60,tubbo,18-Oct,5.541666667
60,tubbo,18-Sep,6.6
60,tubbo,18-Aug,5.916666667
60,tubbo,18-Jul,8.052631579
60,tubbo,18-Jun,2.068965517
60,tubbo,18-May,1.777777778
61,pokimane,21-Mar,19169
61,pokimane,21-Feb,20469.36842
61,pokimane,21-Jan,40111.61538
61,pokimane,20-Dec,24633.57143
61,pokimane,20-Nov,29125.95
61,pokimane,20-Oct,24909.56522
61,pokimane,20-Sep,20411.83333
61,pokimane,20-Aug,13977.83333
61,pokimane,20-Jul,17525.9
61,pokimane,20-Jun,19658.5
61,pokimane,20-May,18814.66667
61,pokimane,20-Apr,32794.7619
61,pokimane,20-Mar,14233.85714
61,pokimane,20-Feb,10569.78947
61,pokimane,20-Jan,13787.7
61,pokimane,19-Dec,13578.07143
61,pokimane,19-Nov,13340.27778
61,pokimane,19-Oct,11215.71429
61,pokimane,19-Sep,9456.4
61,pokimane,19-Aug,9704.411765
61,pokimane,19-Jul,9752.45
61,pokimane,19-Jun,7741.947368
61,pokimane,19-May,8003.894737
61,pokimane,19-Apr,10601.71429
61,pokimane,19-Mar,9051.789474
61,pokimane,19-Feb,8724.315789
61,pokimane,19-Jan,12030.26316
61,pokimane,18-Dec,9847.615385
61,pokimane,18-Nov,11883.15789
61,pokimane,18-Oct,11746.17647
61,pokimane,18-Sep,10660.1
61,pokimane,18-Aug,10586.77273
61,pokimane,18-Jul,12197.57143
61,pokimane,18-Jun,10991.11765
61,pokimane,18-May,8955.142857
61,pokimane,18-Apr,12432.27778
61,pokimane,18-Mar,11794
61,pokimane,18-Feb,11374.09524
61,pokimane,18-Jan,8174.434783
61,pokimane,17-Dec,7373.722222
61,pokimane,17-Nov,5760.941176
61,pokimane,17-Oct,4310.5625
61,pokimane,17-Sep,4477.583333
61,pokimane,17-Aug,4499.277778
61,pokimane,17-Jul,3526.9
61,pokimane,17-Jun,3992.166667
61,pokimane,17-May,4056.736842
61,pokimane,17-Apr,3581.6875
61,pokimane,17-Mar,3563.772727
61,pokimane,17-Feb,3784.285714
61,pokimane,17-Jan,3157.772727
61,pokimane,16-Dec,2104.15
61,pokimane,16-Nov,1619.875
61,pokimane,16-Oct,1546.375
61,pokimane,16-Sep,1098.423077
61,pokimane,16-Aug,1143.04
61,pokimane,16-Jul,1318.272727
61,pokimane,16-Jun,1090.130435
61,pokimane,16-May,1144.35
61,pokimane,16-Apr,923.3571429
61,pokimane,16-Mar,1135.5625
61,pokimane,16-Feb,1332.333333
61,pokimane,16-Jan,1454.5
61,pokimane,15-Dec,1293.538462
61,pokimane,15-Nov,1334.818182
61,pokimane,15-Oct,1253.714286
61,pokimane,15-Sep,1103.470588
61,pokimane,15-Aug,960.2142857
61,pokimane,15-Jul,1002
62,gmhikaru,21-Mar,22437.88235
62,gmhikaru,21-Feb,24492.5
62,gmhikaru,21-Jan,18055.34483
62,gmhikaru,20-Dec,14974.65625
62,gmhikaru,20-Nov,13096.25926
62,gmhikaru,20-Oct,6580.741935
62,gmhikaru,20-Sep,7445.457143
62,gmhikaru,20-Aug,10837.05405
62,gmhikaru,20-Jul,9374.205128
62,gmhikaru,20-Jun,14455.88636
62,gmhikaru,20-May,13661.77778
62,gmhikaru,20-Apr,3537.333333
62,gmhikaru,20-Mar,1871.863636
62,gmhikaru,20-Feb,1713.714286
62,gmhikaru,20-Jan,1560.090909
62,gmhikaru,19-Dec,1357.2
62,gmhikaru,19-Nov,956.8888889
62,gmhikaru,19-Oct,1268.090909
62,gmhikaru,19-Sep,1261.545455
62,gmhikaru,19-Aug,1138.777778
62,gmhikaru,19-Jul,1455.444444
62,gmhikaru,19-Jun,2594.789474
62,gmhikaru,19-May,1464.555556
62,gmhikaru,19-Apr,1813.130435
62,gmhikaru,19-Mar,1229.16
62,gmhikaru,19-Feb,1452.3
62,gmhikaru,19-Jan,1885.111111
62,gmhikaru,18-Dec,1661.052632
62,gmhikaru,18-Nov,1491.25
62,gmhikaru,18-Oct,643.6666667
62,gmhikaru,18-Sep,508
62,gmhikaru,18-Jul,388
62,gmhikaru,18-Jun,531
62,gmhikaru,18-Apr,468
62,gmhikaru,18-Mar,394
62,gmhikaru,18-Feb,713.3333333
62,gmhikaru,17-Nov,258
62,gmhikaru,17-Oct,353.5
62,gmhikaru,17-Aug,319
62,gmhikaru,17-Jul,425
63,tommyinnit,21-Mar,298415
63,tommyinnit,21-Feb,223757.125
63,tommyinnit,21-Jan,258444.4375
63,tommyinnit,20-Dec,172537.0435
63,tommyinnit,20-Nov,87426.71429
63,tommyinnit,20-Oct,72998.6
63,tommyinnit,20-Sep,44088.66667
63,tommyinnit,20-Aug,22050.65517
63,tommyinnit,20-Jul,6666.172414
63,tommyinnit,20-Jun,2055.578947
63,tommyinnit,20-May,1549.235294
63,tommyinnit,20-Apr,1071.451613
63,tommyinnit,20-Mar,629.16
63,tommyinnit,20-Feb,476.4090909
63,tommyinnit,20-Jan,693.5
63,tommyinnit,19-Dec,390.7272727
63,tommyinnit,19-Nov,211.5454545
63,tommyinnit,19-Oct,139.826087
63,tommyinnit,19-Sep,164.5714286
63,tommyinnit,19-Aug,37.75
63,tommyinnit,19-Jul,10.42857143
63,tommyinnit,19-Feb,15
63,tommyinnit,18-Nov,16.25
63,tommyinnit,18-Oct,22.35714286
63,tommyinnit,18-Sep,29.24137931
63,tommyinnit,18-Aug,25.56666667
63,tommyinnit,18-Jul,18.2
63,tommyinnit,18-Jun,15.23809524
63,tommyinnit,18-May,15.05
63,tommyinnit,18-Apr,8.96
63,tommyinnit,18-Mar,11
63,tommyinnit,18-Feb,6.722222222
63,tommyinnit,18-Jan,7.393939394
63,tommyinnit,17-Dec,6.4375
63,tommyinnit,17-Nov,2.875
63,tommyinnit,17-May,2
64,jltomy,21-Mar,12663.82353
64,jltomy,21-Feb,11319.46667
64,jltomy,21-Jan,10213.06061
64,jltomy,20-Dec,13047.57895
64,jltomy,20-Nov,11325.33333
64,jltomy,20-Oct,11114.28571
64,jltomy,20-Sep,8644.304348
64,jltomy,20-Aug,11267.4
64,jltomy,20-Jul,18461.77778
64,jltomy,20-Jun,20046
64,jltomy,20-May,18906.12
64,jltomy,20-Apr,11536.71875
64,jltomy,20-Mar,4429.233333
64,jltomy,20-Feb,5204.384615
64,jltomy,20-Jan,5958.533333
64,jltomy,19-Dec,5134.266667
64,jltomy,19-Nov,5835.652174
64,jltomy,19-Oct,5510.4
64,jltomy,19-Sep,6085.346154
64,jltomy,19-Aug,6941.357143
64,jltomy,19-Jul,3634.903226
64,jltomy,19-Jun,2808.296296
64,jltomy,19-May,1724.107143
64,jltomy,19-Apr,832
64,jltomy,19-Mar,1040.090909
64,jltomy,19-Feb,569.375
64,jltomy,19-Jan,432
64,jltomy,18-Dec,372.047619
64,jltomy,18-Nov,248.2413793
64,jltomy,18-Oct,236.2903226
64,jltomy,18-Sep,141.5454545
64,jltomy,18-Aug,242.8378378
64,jltomy,18-Jul,100.8518519
64,jltomy,18-Jun,79.09090909
64,jltomy,18-May,57.5
64,jltomy,18-Apr,36.525
64,jltomy,18-Mar,43.80769231
64,jltomy,18-Feb,15.44444444
64,jltomy,18-Jan,14.93023256
64,jltomy,17-Dec,18.6
64,jltomy,17-Jun,3
65,buster,21-Mar,16470.8
65,buster,21-Feb,19403.95455
65,buster,21-Jan,18594.28571
65,buster,20-Dec,30845.20833
65,buster,20-Nov,31900.70833
65,buster,20-Oct,23289.32
65,buster,20-Sep,17497.84615
65,buster,20-Aug,20727.07692
65,buster,20-Jul,24708.03571
65,buster,20-Jun,32007.86207
65,buster,20-May,35942.45161
65,buster,20-Apr,27569.84375
65,buster,20-Mar,11123.14286
65,buster,20-Feb,7983.275862
65,buster,20-Jan,5251.205882
65,buster,19-Dec,3157.466667
65,buster,19-Nov,2507.68
65,buster,19-Oct,1796.428571
65,buster,19-Sep,1336.333333
65,buster,19-Aug,696.2051282
65,buster,19-Jul,191.4722222
65,buster,19-Jun,174.2631579
65,buster,19-May,87.34615385
65,buster,19-Apr,24.25
65,buster,19-Mar,34.875
65,buster,19-Feb,15.09090909
65,buster,19-Jan,7.714285714
65,buster,18-Dec,5.8
65,buster,18-Nov,4.2
65,buster,18-Oct,4.333333333
65,buster,18-Jun,1.7
65,buster,18-May,1.75
65,buster,18-Apr,1.333333333
65,buster,18-Feb,1.933333333
65,buster,18-Jan,1.620689655
65,buster,17-Dec,2.5
65,buster,17-Nov,2
65,buster,17-Aug,4.5
65,buster,17-Jul,3.666666667
65,buster,17-May,2.4
65,buster,17-Apr,6
65,buster,17-Mar,7.153846154
65,buster,17-Jan,14
65,buster,16-Dec,3.25
65,buster,16-Nov,19.57142857
65,buster,16-Oct,3
65,buster,16-Sep,57.92307692
65,buster,16-Aug,97.23076923
65,buster,16-Jul,26.16666667
65,buster,16-Jun,13
65,buster,16-May,2.428571429
65,buster,16-Apr,258.58
65,buster,16-Mar,84.28205128
65,buster,16-Feb,37.78571429
66,loud_coringa,21-Mar,74284.4
66,loud_coringa,21-Feb,66336.85185
66,loud_coringa,21-Jan,43795.24
66,loud_coringa,20-Dec,28777.1
66,loud_coringa,20-Nov,17972.66667
66,loud_coringa,20-Oct,19397.3
67,cellbit,21-Mar,20864.63636
67,cellbit,21-Feb,10632.95
67,cellbit,21-Jan,12319.13636
67,cellbit,20-Dec,21440.72
67,cellbit,20-Nov,22807.12
67,cellbit,20-Oct,18268.19048
67,cellbit,20-Sep,23145.57143
67,cellbit,20-Aug,13191.78261
67,cellbit,20-Jul,13974.92857
67,cellbit,20-Jun,13398.60714
67,cellbit,20-May,11813.51852
67,cellbit,20-Apr,7983.84
67,cellbit,20-Mar,6081.428571
67,cellbit,20-Feb,6476.434783
67,cellbit,20-Jan,6504.875
67,cellbit,19-Dec,6578.5
67,cellbit,19-Nov,5582.578947
67,cellbit,19-Oct,5241.16
67,cellbit,19-Sep,4647.954545
67,cellbit,19-Aug,4941.925926
67,cellbit,19-Jul,5549.608696
67,cellbit,19-Jun,5912.727273
67,cellbit,19-May,4279.545455
67,cellbit,19-Apr,4578.904762
67,cellbit,19-Mar,6633.454545
67,cellbit,19-Feb,4396.571429
67,cellbit,19-Jan,5432.714286
67,cellbit,18-Dec,3965.6
67,cellbit,18-Nov,3595.208333
67,cellbit,18-Oct,3338.111111
67,cellbit,18-Sep,3239.210526
67,cellbit,18-Aug,4161
67,cellbit,18-Jul,5145.464286
67,cellbit,18-Jun,4009
67,cellbit,17-Jun,1258
67,cellbit,17-May,511.6666667
67,cellbit,17-Apr,1056
67,cellbit,17-Mar,1129
67,cellbit,17-Feb,1092.5
67,cellbit,17-Jan,2170
67,cellbit,16-Dec,1973.4
67,cellbit,16-Nov,1897.28
67,cellbit,16-Mar,659
67,cellbit,16-Feb,644.3333333
67,cellbit,16-Jan,864
68,baiano,21-Mar,17633.5
68,baiano,21-Feb,19529.7
68,baiano,21-Jan,19063
68,baiano,20-Dec,23926.55556
68,baiano,20-Nov,11550.6875
68,baiano,20-Oct,8371.36
68,baiano,20-Sep,8912.6
68,baiano,20-Aug,14373.64
68,baiano,20-Jul,13654.76923
68,baiano,20-Jun,10514.30303
68,baiano,20-May,7936.794118
68,baiano,20-Apr,8999.16
68,baiano,20-Mar,15821.66667
68,baiano,20-Feb,4227.769231
68,baiano,20-Jan,2940.5
68,baiano,19-Nov,2725.2
68,baiano,19-Oct,2053.363636
68,baiano,19-Sep,2878.5
68,baiano,19-Aug,2222.375
68,baiano,19-Jul,1984
68,baiano,19-Jun,2756.3
68,baiano,19-May,1600.157895
68,baiano,19-Apr,1131.25
68,baiano,19-Mar,421.6
68,baiano,18-Mar,635
68,baiano,18-Feb,388
68,baiano,17-Mar,975.5
68,baiano,17-Feb,1092.5
68,baiano,17-Jan,618.1428571
69,noway4u_sir,21-Mar,8475
69,noway4u_sir,21-Feb,9435.085714
69,noway4u_sir,21-Jan,9897.272727
69,noway4u_sir,20-Dec,8686.333333
69,noway4u_sir,20-Nov,11390.87179
69,noway4u_sir,20-Oct,9229.021739
69,noway4u_sir,20-Sep,8606.854545
69,noway4u_sir,20-Aug,7813.363636
69,noway4u_sir,20-Jul,8551.851852
69,noway4u_sir,20-Jun,8472.306122
69,noway4u_sir,20-May,8758.944444
69,noway4u_sir,20-Apr,8822.842105
69,noway4u_sir,20-Mar,8126.830189
69,noway4u_sir,20-Feb,8164.148936
69,noway4u_sir,20-Jan,8689.084746
69,noway4u_sir,19-Dec,6381.804348
69,noway4u_sir,19-Nov,7423.666667
69,noway4u_sir,19-Oct,7010.839286
69,noway4u_sir,19-Sep,6571.36
69,noway4u_sir,19-Aug,6399.294118
69,noway4u_sir,19-Jul,4782
69,noway4u_sir,19-Jun,6366.97619
69,noway4u_sir,19-May,5874.652778
69,noway4u_sir,19-Apr,6855.018182
69,noway4u_sir,19-Mar,5429.765625
69,noway4u_sir,19-Feb,6075.788462
69,noway4u_sir,19-Jan,5966.945455
69,noway4u_sir,18-Dec,4961.695652
69,noway4u_sir,18-Nov,6042.490909
69,noway4u_sir,18-Oct,5472.229167
69,noway4u_sir,18-Sep,4366.692308
69,noway4u_sir,18-Aug,4216.195652
69,noway4u_sir,18-Jul,3676.065217
69,noway4u_sir,18-Jun,3218.661765
69,noway4u_sir,18-May,3720.395833
69,noway4u_sir,18-Apr,3470.924528
69,noway4u_sir,18-Mar,3351.923077
69,noway4u_sir,18-Feb,3808
69,noway4u_sir,18-Jan,3190.645161
69,noway4u_sir,17-Dec,3283.830189
69,noway4u_sir,17-Nov,3613.402985
69,noway4u_sir,17-Oct,3038.306452
69,noway4u_sir,17-Sep,3503.310345
69,noway4u_sir,17-Aug,3213.959184
69,noway4u_sir,17-Jul,2572.666667
69,noway4u_sir,17-Jun,2680.42623
69,noway4u_sir,17-May,2507.02
69,noway4u_sir,17-Apr,2297.672414
69,noway4u_sir,17-Mar,2097.394366
69,noway4u_sir,17-Feb,2212.909091
69,noway4u_sir,17-Jan,2399.26087
69,noway4u_sir,16-Dec,2269.115385
69,noway4u_sir,16-Nov,2156.173077
69,noway4u_sir,16-Oct,2070.555556
69,noway4u_sir,16-Aug,1540.305556
69,noway4u_sir,16-Jul,1674.207547
69,noway4u_sir,16-Jun,1820.66
69,noway4u_sir,16-May,1971.709677
69,noway4u_sir,16-Apr,1614.171429
69,noway4u_sir,16-Mar,1515.190476
69,noway4u_sir,16-Feb,1638.74359
69,noway4u_sir,16-Jan,1800.444444
69,noway4u_sir,15-Dec,1193.631579
69,noway4u_sir,15-Nov,1164.4375
69,noway4u_sir,15-Oct,1033.083333
69,noway4u_sir,15-Sep,982.5294118
69,noway4u_sir,15-Aug,1404.076923
69,noway4u_sir,15-Jul,1070.625
70,fresh,21-Mar,10212.76471
70,fresh,21-Feb,9270.08
70,fresh,21-Jan,7636.551724
70,fresh,20-Dec,8494.225806
70,fresh,20-Nov,7020.777778
70,fresh,20-Oct,9274.870968
70,fresh,20-Sep,9338.7
70,fresh,20-Aug,12899.75758
70,fresh,20-Jul,14441.74194
70,fresh,20-Jun,16325.09677
70,fresh,20-May,17905.87097
70,fresh,20-Apr,14993.0625
70,fresh,20-Mar,7184.137931
70,fresh,20-Feb,5575
70,fresh,20-Jan,5416.896552
70,fresh,19-Dec,5773.366667
70,fresh,19-Nov,5536.933333
70,fresh,19-Oct,4933.032258
70,fresh,19-Sep,6333.53125
70,fresh,19-Aug,5877.666667
70,fresh,19-Jul,6041.923077
70,fresh,19-Jun,6017.771429
70,fresh,19-May,5155.606061
70,fresh,19-Apr,5730.580645
70,fresh,19-Mar,4349.129032
70,fresh,19-Feb,2319.103448
70,fresh,19-Jan,1477.555556
70,fresh,18-Dec,1219.333333
70,fresh,18-Nov,1334.638889
70,fresh,18-Oct,308.3043478
70,fresh,18-Aug,33
70,fresh,18-Jul,32.4
70,fresh,18-Jun,14.92307692
71,sardoche,21-Mar,7909.1
71,sardoche,21-Feb,6951.619048
71,sardoche,21-Jan,5692
71,sardoche,20-Dec,6859.5
71,sardoche,20-Nov,5976.041667
71,sardoche,20-Oct,7304.857143
71,sardoche,20-Sep,6918.708333
71,sardoche,20-Aug,8159.529412
71,sardoche,20-Jul,10013.88462
71,sardoche,20-Jun,20192.37931
71,sardoche,20-May,12347.76923
71,sardoche,20-Apr,7241.615385
71,sardoche,20-Mar,4345.12
71,sardoche,20-Feb,5567.826087
71,sardoche,20-Jan,4969.478261
71,sardoche,19-Dec,4888.727273
71,sardoche,19-Nov,6970.166667
71,sardoche,19-Oct,5747.636364
71,sardoche,19-Sep,9787.777778
71,sardoche,19-Aug,7027.285714
71,sardoche,19-Jul,5709.695652
71,sardoche,19-Jun,5305.473684
71,sardoche,19-May,6623.173913
71,sardoche,19-Apr,2850.631579
71,sardoche,19-Mar,3241.055556
71,sardoche,19-Feb,3050.928571
71,sardoche,19-Jan,4008.55
71,sardoche,18-Dec,3059.565217
71,sardoche,18-Nov,3287.32
71,sardoche,18-Oct,2468.470588
71,sardoche,18-Sep,1637.913043
71,sardoche,18-Aug,2665.095238
71,sardoche,18-Jul,3248.041667
71,sardoche,18-Jun,3750.333333
71,sardoche,18-May,3243.538462
71,sardoche,18-Apr,2409.190476
71,sardoche,18-Mar,2443.1
71,sardoche,18-Feb,3248.25
71,sardoche,18-Jan,3028.965517
71,sardoche,17-Dec,2756.916667
71,sardoche,17-Nov,2788.652174
71,sardoche,17-Oct,3871.913043
71,sardoche,17-Sep,3638.652174
71,sardoche,17-Aug,3275.548387
71,sardoche,17-Jul,3086.259259
71,sardoche,17-Jun,4221.130435
71,sardoche,17-May,3301.782609
71,sardoche,17-Apr,3283.166667
71,sardoche,17-Mar,2841.526316
71,sardoche,17-Feb,3769.590909
71,sardoche,17-Jan,3466.882353
71,sardoche,16-Dec,3743.846154
71,sardoche,16-Nov,3435.535714
71,sardoche,16-Oct,3124.777778
71,sardoche,16-Sep,3781.75
71,sardoche,16-Aug,4520.486486
71,sardoche,16-Jul,3782.333333
71,sardoche,16-Jun,3662.705882
71,sardoche,16-May,2667.565217
71,sardoche,16-Apr,2632.37037
71,sardoche,16-Mar,1676.052632
71,sardoche,16-Feb,1725.916667
71,sardoche,16-Jan,964.6363636
71,sardoche,15-Dec,911.8125
71,sardoche,15-Nov,828
71,sardoche,15-Oct,683.5555556
71,sardoche,15-Sep,610.1428571
71,sardoche,15-Aug,473
72,forsen,21-Mar,22330.53333
72,forsen,21-Feb,18298.25
72,forsen,21-Jan,18422.23333
72,forsen,20-Dec,25625.2
72,forsen,20-Nov,17161.125
72,forsen,20-Oct,15732.03448
72,forsen,20-Sep,10227.68966
72,forsen,20-Aug,8824.222222
72,forsen,20-Jul,9538.518519
72,forsen,20-Jun,10541.38462
72,forsen,20-May,10019.5
72,forsen,20-Apr,8746.888889
72,forsen,20-Mar,8582.833333
72,forsen,20-Feb,9298.653846
72,forsen,20-Jan,14607.60714
72,forsen,19-Dec,11796.20833
72,forsen,19-Nov,10357.61905
72,forsen,19-Oct,9235.37931
72,forsen,19-Sep,8451.96
72,forsen,19-Aug,9301.730769
72,forsen,19-Jul,10363.07407
72,forsen,19-Jun,14288.89286
72,forsen,19-May,10578.5
72,forsen,19-Apr,10087.07692
72,forsen,19-Mar,14400.21429
72,forsen,19-Feb,12859.86364
72,forsen,19-Jan,15057.16667
72,forsen,18-Dec,14603.11628
72,forsen,18-Nov,10785.63265
72,forsen,18-Oct,9907.346154
72,forsen,18-Sep,10261
72,forsen,18-Aug,12872.03846
72,forsen,18-Jul,12607.62963
72,forsen,18-Jun,13488.65385
72,forsen,18-May,13978.86207
72,forsen,18-Apr,16996.25926
72,forsen,18-Mar,12000.35714
72,forsen,18-Feb,9599.16
72,forsen,18-Jan,9031.740741
72,forsen,17-Dec,7098.846154
72,forsen,17-Nov,8284.461538
72,forsen,17-Oct,9169.178571
72,forsen,17-Sep,8123.315789
72,forsen,17-Aug,3072.392857
72,forsen,17-Jul,3432.115385
72,forsen,17-Jun,3644.210526
72,forsen,17-May,4875.363636
72,forsen,17-Apr,7141.222222
72,forsen,17-Mar,3922.346154
72,forsen,17-Feb,3837.789474
72,forsen,17-Jan,6013.035714
72,forsen,16-Dec,7235
72,forsen,16-Nov,7793.913043
72,forsen,16-Oct,6146.565217
72,forsen,16-Sep,7598.04
72,forsen,16-Aug,6887.296296
72,forsen,16-Jul,5551.333333
72,forsen,16-Jun,6365.75
72,forsen,16-May,11086.64286
72,forsen,16-Apr,8924.142857
72,forsen,16-Mar,11858.53846
72,forsen,16-Feb,11753.68
72,forsen,16-Jan,13629.65385
72,forsen,15-Dec,18097.09524
72,forsen,15-Nov,17693.42857
72,forsen,15-Oct,14574.16
72,forsen,15-Sep,19307.64286
72,forsen,15-Aug,16150.66667
72,forsen,15-Jul,15653.3
73,blastpremier,21-Feb,57193.55556
73,blastpremier,21-Jan,89913.66667
73,blastpremier,20-Dec,55436.33333
73,blastpremier,20-Nov,35733.81818
73,blastpremier,20-Oct,44622.5
73,blastpremier,20-Jun,38853.57143
73,blastpremier,20-May,2675.363636
73,blastpremier,20-Apr,2617.6
73,blastpremier,20-Mar,237
73,blastpremier,20-Feb,38695.3
73,blastpremier,20-Jan,24124
73,blastpremier,19-Dec,23837
73,blastpremier,19-Nov,30967
73,blastpremier,19-Oct,6094
73,blastpremier,19-Sep,16748
73,blastpremier,19-Jul,30739.5
73,blastpremier,19-May,22174.33333
73,blastpremier,19-Apr,27020.33333
73,blastpremier,19-Mar,32070.66667
73,blastpremier,18-Dec,20470.25
73,blastpremier,18-Nov,24372
73,blastpremier,18-Oct,175
73,blastpremier,18-Sep,32196
73,blastpremier,17-Nov,35126.33333
74,solary,21-Mar,2544.444444
74,solary,21-Feb,2375.692308
74,solary,21-Jan,2624
74,solary,20-Dec,2532.75
74,solary,20-Nov,3315.222222
74,solary,20-Oct,2133.842105
74,solary,20-Sep,2608.294118
74,solary,20-Aug,2846.176471
74,solary,20-Jul,2491.111111
74,solary,20-Jun,3255.666667
74,solary,20-May,2633
74,solary,20-Apr,3850.25
74,solary,20-Mar,3064.178571
74,solary,20-Feb,3659.407407
74,solary,20-Jan,4249.714286
74,solary,19-Dec,2890.625
